"CountryCode","SeriesCode","DESCRIPTION",
"CHE","IT.NET.BBND","Swisscom. From 1999: OFCOM.",
"CHE","SP.DYN.TFRT.IN","Data source: Eurostat",
"CHE","IT.NET.BBND.P2","Swisscom. From 1999: OFCOM.",
"CHE","SP.DYN.CDRT.IN","Data source: Eurostat",
"CHI","SM.POP.NETM","Data source: United Nations World Population Prospects",
"CHI","SP.DYN.TO65.FE.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.TOTL.FE.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"CHI","SP.DYN.TO65.MA.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"CHI","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"CHI","SP.POP.1564.FE.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"CHI","SP.POP.1564.MA.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.ADO.TFRT","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.0014.FE.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.0014.MA.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"CHI","SP.POP.1564.TO.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.TOTL.MA.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.0014.TO.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.65UP.FE.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.65UP.MA.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.65UP.TO.ZS","Refers to Guernsey, and Jersey.",
"CHI","SP.POP.BRTH.MF","Refers to Guernsey, and Jersey.",
"CHI","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects. Refers to Guernsey, and Jersey.",
"CHI","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"CHI","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"CHI","SP.POP.GROW","Data source: United Nations World Population Prospects",
"CHI","SM.POP.TOTL","Estimates are derived from data on foreign-born population. The estimates for the Channel Islands are based on the number of persons born outside the territory of Guernsey and Jersey.",
"CHI","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects. Refers to Guernsey, and Jersey.",
"CHL","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"CHL","IT.CEL.SETS","Until 1998: Ministerio de Transportes y Telecomunicaciones. Subsecretaría de Telecomunicaciones (Subtel).",
"CHL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"CHL","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"CHL","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"CHL","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"CHL","IT.MLT.MAIN","Until 1998: Ministerio de Transportes y Telecomunicaciones. Subsecretaría de Telecomunicaciones (Subtel).",
"CHL","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"CHL","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHL","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"CHL","IT.MLT.MAIN.P2","Until 1998: Ministerio de Transportes y Telecomunicaciones. Subsecretaría de Telecomunicaciones (Subtel).",
"CHL","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHL","SP.POP.GROW","Data source: United Nations World Population Prospects",
"CHL","IT.CEL.SETS.P2","Until 1998: Ministerio de Transportes y Telecomunicaciones. Subsecretaría de Telecomunicaciones (Subtel).",
"CHL","SM.POP.NETM","Data source: United Nations World Population Prospects",
"CHL","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"CHL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CHL","DT.DOD.DSTC.CD","Data on short-term debt on original maturity basis are based on reports provided by the country.",
"CHL","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. From 2008 including nationals residing abroad.",
"CHL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CHL","IT.NET.BBND.P2","Until 1998: Ministerio de Transportes y Telecomunicaciones. Subsecretaría de Telecomunicaciones (Subtel).",
"CHL","IT.NET.BBND","Until 1998: Ministerio de Transportes y Telecomunicaciones. Subsecretaría de Telecomunicaciones (Subtel).",
"CHL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHL","ST.INT.DPRT","Departures - trips abroad by resident tourists.",
"CHL","IT.NET.USER.ZS","Until 1998: Ministerio de Transportes y Telecomunicaciones. Subsecretaría de Telecomunicaciones (Subtel).",
"CHL","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHL","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHL","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"CHL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHL","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"CHL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"CHN","SM.POP.NETM","Data source: United Nations World Population Prospects",
"CHN","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"CHN","SP.DYN.TO65.MA.ZS","The data for China do not include Hong Kong SAR, China; Macao SAR, China; and Taiwan, China.",
"CHN","CM.MKT.TRNR","Method of calculation: Total domestic value of share trading of Shanghai Stock Exchange and Shenzhen Stock Exchange divided by the total domestic market capitalization of the two exchanges.",
"CHN","DT.DOD.DECT.CD","Long-term public and publicly guaranteed, long-term private nonguaranteed, and short-term debt data for 2019 are World Bank staff estimates based on country aggregate reports.",
"CHN","IT.NET.BBND.P2","Ministry of Information Industry (MII). Ministry of Industry and Information Technology.",
"CHN","ST.INT.ARVL","Arrivals of non-resident tourists at national borders.",
"CHN","SP.POP.0014.FE.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","SP.POP.TOTL","Data source: National Bureau of Statistics",
"CHN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"CHN","SP.POP.0014.MA.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","MS.MIL.XPND.ZS","1989-2018 SIPRI estimates.",
"CHN","SP.POP.0014.TO.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","IT.CEL.SETS","Ministry of Information Industry (MII). Ministry of Industry and Information Technology.",
"CHN","MS.MIL.XPND.CN","1989-2019 SIPRI estimates.",
"CHN","ST.INT.DPRT","Departures - trips abroad by resident tourists. Including air crew members and other servicemen.",
"CHN","SP.DYN.TO65.FE.ZS","The data for China do not include Hong Kong SAR, China; Macao SAR, China; and Taiwan, China.",
"CHN","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHN","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHN","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects. The data for China do not include Hong Kong SAR, China; Macao SAR, China; and Taiwan, China.",
"CHN","SM.POP.TOTL","Estimates are imputed using model estimates. For purposes of estimation, the estimates for China, Hong Kong Special Administrative Region of China and Macao Special Administrative Region of China are derived and reported separately.",
"CHN","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHN","IT.MLT.MAIN.P2","Ministry of Information Industry (MII). Ministry of Industry and Information Technology.",
"CHN","SP.POP.1564.FE.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","BX.KLT.DINV.CD.WD","Data based on BPM6.",
"CHN","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"CHN","SP.DYN.CBRT.IN","Data source: National Bureau of Statistics",
"CHN","MS.MIL.XPND.CD","1989-2019 SIPRI estimates.",
"CHN","SP.POP.GROW","Data source: National Bureau of Statistics",
"CHN","IT.CEL.SETS.P2","Ministry of Information Industry (MII). Ministry of Industry and Information Technology.",
"CHN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CHN","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"CHN","SP.DYN.CDRT.IN","Data source: National Bureau of Statistics",
"CHN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CHN","SP.POP.1564.MA.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","SP.ADO.TFRT","The data for China do not include Hong Kong SAR, China; Macao SAR, China; and Taiwan, China.",
"CHN","IT.NET.BBND","Ministry of Information Industry (MII). Ministry of Industry and Information Technology.",
"CHN","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHN","IT.NET.USER.ZS","Ministry of Information Industry (MII). Ministry of Industry and Information Technology.",
"CHN","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects. The data for China do not include Hong Kong SAR, China; Macao SAR, China; and Taiwan, China.",
"CHN","IT.MLT.MAIN","Ministry of Information Industry (MII). Ministry of Industry and Information Technology.",
"CHN","SP.POP.1564.TO.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHN","SP.POP.65UP.FE.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","SP.POP.TOTL.MA.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","SP.POP.65UP.MA.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CHN","SP.POP.TOTL.FE.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CHN","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"CHN","SP.POP.BRTH.MF","The data for China do not include Hong Kong SAR, China; Macao SAR, China; and Taiwan, China.",
"CHN","SP.POP.65UP.TO.ZS","Excluding Hong Kong SAR, China; Macao SAR, China; Taiwan, China.",
"CIV","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"CIV","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CIV","ST.INT.ARVL","Arrivals of non-resident visitors at national borders. Arrivals to Félix Houphouët Boigny Airport only. 2015: break in the series: figures include arrivals by land (road and railway).",
"CIV","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"CIV","MS.MIL.XPND.ZS","2012 SIPRI estimates.",
"CIV","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"CIV","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CIV","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CIV","SM.POP.NETM","Data source: United Nations World Population Prospects",
"CIV","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"CIV","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CIV","SM.POP.TOTL","Estimates are derived from data on foreign-born and foreign population. ",
"CIV","IT.NET.USER.ZS","Until 1996: Société Côte d'Ivoire-TELECOM (CI-TELCOM). Agence des Télécommunications de Côte d'Ivoire.",
"CIV","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"CIV","IT.NET.BBND","Until 1996: Société Côte d'Ivoire-TELECOM (CI-TELCOM). Agence des Télécommunications de Côte d'Ivoire.",
"CIV","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"CIV","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"CIV","IT.NET.BBND.P2","Until 1996: Société Côte d'Ivoire-TELECOM (CI-TELCOM). Agence des Télécommunications de Côte d'Ivoire.",
"CIV","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2019 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2019 are World Bank staff estimates. Short-term debt for 2019 is based on data from the BIS. Data include the effects of Paris Club agreement signed in 2011 and 2012 and HIPC and MDRI debt relief.",
"CIV","IT.CEL.SETS.P2","Until 1996: Société Côte d'Ivoire-TELECOM (CI-TELCOM). Agence des Télécommunications de Côte d'Ivoire.",
"CIV","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"CIV","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"CIV","IT.MLT.MAIN.P2","Until 1996: Société Côte d'Ivoire-TELECOM (CI-TELCOM). Agence des Télécommunications de Côte d'Ivoire.",
"CIV","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"CIV","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
